"baseline","covars","outlier","model","inference","est","se","p","n","sigma","singular","d","study_id","grid_type","spec_id","population","missing","transform","outlier_scope","df_method"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",320,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",321,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",322,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",323,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",324,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","permutation",0.0142592644368952,0.052476356460575,0.778,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",325,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","permutation",0.0184234426348311,0.0520232381569297,0.712,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",326,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","permutation",0.0142882654549049,0.0514112930137144,0.814,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",327,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","permutation",0.0176563831087902,0.0506755399464042,0.724,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",328,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","permutation",0.0140399677990403,0.0510582921611773,0.79,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",329,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","permutation",0.0174276380974478,0.0497998183531143,0.718,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",330,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","permutation",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",331,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","permutation",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",332,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","permutation",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",333,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","permutation",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",334,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","permutation",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",335,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","permutation",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",336,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","none","mixed_ri","model",0.0169101784594342,0.0447232888570167,0.712824757645071,276,0.339242684827316,0,0.0498468477457131,"physiofeedback_PMC12821712","defensible",337,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","model",0.0226050369997621,0.045204063463604,0.617440151013581,276,0.332439473789074,1,0.0679974515123453,"physiofeedback_PMC12821712","defensible",338,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0225535669531679,0.0430723467479675,0.611249212884007,276,0.327026982239498,0,0.06896546211178,"physiofeedback_PMC12821712","defensible",339,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.028487901831762,0.0436018249899799,0.514083305540484,276,0.320656300458095,1,0.0888424827176752,"physiofeedback_PMC12821712","defensible",340,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0212540912746081,0.0402179837181823,0.59759933184198,276,0.306396255628112,1,0.0693679863385968,"physiofeedback_PMC12821712","defensible",341,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0258253984195279,0.0408168384694719,0.52746170050614,276,0.300174967974948,1,0.0860344838004054,"physiofeedback_PMC12821712","defensible",342,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0218028386644104,0.0405332333134855,0.591082506682457,276,0.308797949762404,1,0.0706055162645542,"physiofeedback_PMC12821712","defensible",343,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0265395321522498,0.0411407019146031,0.519421568043998,276,0.302556722733911,1,0.0877175423915151,"physiofeedback_PMC12821712","defensible",344,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","hc3",0.0169101784594342,0.0447232888570167,0.712824757645071,276,0.339242684827316,0,0.0498468477457131,"physiofeedback_PMC12821712","defensible",345,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","hc3",0.0226050369997621,0.045204063463604,0.617440151013581,276,0.332439473789074,1,0.0679974515123453,"physiofeedback_PMC12821712","defensible",346,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0225535669531679,0.0430723467479675,0.611249212884007,276,0.327026982239498,0,0.06896546211178,"physiofeedback_PMC12821712","defensible",347,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.028487901831762,0.0436018249899799,0.514083305540484,276,0.320656300458095,1,0.0888424827176752,"physiofeedback_PMC12821712","defensible",348,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0212540912746081,0.0402179837181823,0.59759933184198,276,0.306396255628112,1,0.0693679863385968,"physiofeedback_PMC12821712","defensible",349,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0258253984195279,0.0408168384694719,0.52746170050614,276,0.300174967974948,1,0.0860344838004054,"physiofeedback_PMC12821712","defensible",350,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0218028386644104,0.0405332333134855,0.591082506682457,276,0.308797949762404,1,0.0706055162645542,"physiofeedback_PMC12821712","defensible",351,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0265395321522498,0.0411407019146031,0.519421568043998,276,0.302556722733911,1,0.0877175423915151,"physiofeedback_PMC12821712","defensible",352,"itt_observed","complete_case","none","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","model",0.0169101784594342,0.0447232888570167,0.712824757645071,276,0.339242684827316,0,0.0498468477457131,"physiofeedback_PMC12821712","defensible",353,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","model",0.0226050369997621,0.045204063463604,0.617440151013581,276,0.332439473789074,1,0.0679974515123453,"physiofeedback_PMC12821712","defensible",354,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0225535669531679,0.0430723467479675,0.611249212884007,276,0.327026982239498,0,0.06896546211178,"physiofeedback_PMC12821712","defensible",355,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.028487901831762,0.0436018249899799,0.514083305540484,276,0.320656300458095,1,0.0888424827176752,"physiofeedback_PMC12821712","defensible",356,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0212540912746081,0.0402179837181823,0.59759933184198,276,0.306396255628112,1,0.0693679863385968,"physiofeedback_PMC12821712","defensible",357,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0258253984195279,0.0408168384694719,0.52746170050614,276,0.300174967974948,1,0.0860344838004054,"physiofeedback_PMC12821712","defensible",358,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0218028386644104,0.0405332333134855,0.591082506682457,276,0.308797949762404,1,0.0706055162645542,"physiofeedback_PMC12821712","defensible",359,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0265395321522498,0.0411407019146031,0.519421568043998,276,0.302556722733911,1,0.0877175423915151,"physiofeedback_PMC12821712","defensible",360,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","hc3",0.0169101784594342,0.0447232888570167,0.712824757645071,276,0.339242684827316,0,0.0498468477457131,"physiofeedback_PMC12821712","defensible",361,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","hc3",0.0226050369997621,0.045204063463604,0.617440151013581,276,0.332439473789074,1,0.0679974515123453,"physiofeedback_PMC12821712","defensible",362,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0225535669531679,0.0430723467479675,0.611249212884007,276,0.327026982239498,0,0.06896546211178,"physiofeedback_PMC12821712","defensible",363,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.028487901831762,0.0436018249899799,0.514083305540484,276,0.320656300458095,1,0.0888424827176752,"physiofeedback_PMC12821712","defensible",364,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0212540912746081,0.0402179837181823,0.59759933184198,276,0.306396255628112,1,0.0693679863385968,"physiofeedback_PMC12821712","defensible",365,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0258253984195279,0.0408168384694719,0.52746170050614,276,0.300174967974948,1,0.0860344838004054,"physiofeedback_PMC12821712","defensible",366,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0218028386644104,0.0405332333134855,0.591082506682457,276,0.308797949762404,1,0.0706055162645542,"physiofeedback_PMC12821712","defensible",367,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0265395321522498,0.0411407019146031,0.519421568043998,276,0.302556722733911,1,0.0877175423915151,"physiofeedback_PMC12821712","defensible",368,"completers","complete_case","none","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","model",0.0105794647110368,0.0523425633334747,0.839973110960328,276,0.398766022875067,1,0.0265305068740808,"physiofeedback_PMC12821712","defensible",369,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","model",0.0145279496096565,0.0532375804369963,0.785149490758796,276,0.391519519932721,1,0.0371065780121333,"physiofeedback_PMC12821712","defensible",370,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0134412899880379,0.0517606436288885,0.795304349927272,276,0.394332732041523,1,0.034086163526041,"physiofeedback_PMC12821712","defensible",371,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0174667021740337,0.0526778075779142,0.740469475891836,276,0.387402841464983,1,0.0450866651054559,"physiofeedback_PMC12821712","defensible",372,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0126371414602674,0.0504997091572908,0.802587836389058,276,0.384726442392664,1,0.032847083194166,"physiofeedback_PMC12821712","defensible",373,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0157548030799096,0.0514024731154979,0.759463669712756,276,0.378023783807208,1,0.0416767509209011,"physiofeedback_PMC12821712","defensible",374,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0129919673984345,0.0506602411816431,0.797793566285309,276,0.385949437844523,1,0.0336623560614389,"physiofeedback_PMC12821712","defensible",375,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0162165695983456,0.0515650928147704,0.753396522969414,276,0.379219720701187,1,0.042762991250457,"physiofeedback_PMC12821712","defensible",376,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","hc3",0.0105794647110368,0.0523425633334747,0.839973110960328,276,0.398766022875067,1,0.0265305068740808,"physiofeedback_PMC12821712","defensible",377,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","hc3",0.0145279496096565,0.0532375804369963,0.785149490758796,276,0.391519519932721,1,0.0371065780121333,"physiofeedback_PMC12821712","defensible",378,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0134412899880379,0.0517606436288885,0.795304349927272,276,0.394332732041523,1,0.034086163526041,"physiofeedback_PMC12821712","defensible",379,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0174667021740337,0.0526778075779142,0.740469475891836,276,0.387402841464983,1,0.0450866651054559,"physiofeedback_PMC12821712","defensible",380,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0126371414602674,0.0504997091572908,0.802587836389058,276,0.384726442392664,1,0.032847083194166,"physiofeedback_PMC12821712","defensible",381,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0157548030799096,0.0514024731154979,0.759463669712756,276,0.378023783807208,1,0.0416767509209011,"physiofeedback_PMC12821712","defensible",382,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0129919673984345,0.0506602411816431,0.797793566285309,276,0.385949437844523,1,0.0336623560614389,"physiofeedback_PMC12821712","defensible",383,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0162165695983456,0.0515650928147704,0.753396522969414,276,0.379219720701187,1,0.042762991250457,"physiofeedback_PMC12821712","defensible",384,"itt_observed","complete_case","log","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","model",0.0105794647110368,0.0523425633334747,0.839973110960328,276,0.398766022875067,1,0.0265305068740808,"physiofeedback_PMC12821712","defensible",385,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","model",0.0145279496096565,0.0532375804369963,0.785149490758796,276,0.391519519932721,1,0.0371065780121333,"physiofeedback_PMC12821712","defensible",386,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0134412899880379,0.0517606436288885,0.795304349927272,276,0.394332732041523,1,0.034086163526041,"physiofeedback_PMC12821712","defensible",387,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0174667021740337,0.0526778075779142,0.740469475891836,276,0.387402841464983,1,0.0450866651054559,"physiofeedback_PMC12821712","defensible",388,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0126371414602674,0.0504997091572908,0.802587836389058,276,0.384726442392664,1,0.032847083194166,"physiofeedback_PMC12821712","defensible",389,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0157548030799096,0.0514024731154979,0.759463669712756,276,0.378023783807208,1,0.0416767509209011,"physiofeedback_PMC12821712","defensible",390,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0129919673984345,0.0506602411816431,0.797793566285309,276,0.385949437844523,1,0.0336623560614389,"physiofeedback_PMC12821712","defensible",391,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0162165695983456,0.0515650928147704,0.753396522969414,276,0.379219720701187,1,0.042762991250457,"physiofeedback_PMC12821712","defensible",392,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","none","mixed_ri","hc3",0.0105794647110368,0.0523425633334747,0.839973110960328,276,0.398766022875067,1,0.0265305068740808,"physiofeedback_PMC12821712","defensible",393,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","none","mixed_ri","hc3",0.0145279496096565,0.0532375804369963,0.785149490758796,276,0.391519519932721,1,0.0371065780121333,"physiofeedback_PMC12821712","defensible",394,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0134412899880379,0.0517606436288885,0.795304349927272,276,0.394332732041523,1,0.034086163526041,"physiofeedback_PMC12821712","defensible",395,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0174667021740337,0.0526778075779142,0.740469475891836,276,0.387402841464983,1,0.0450866651054559,"physiofeedback_PMC12821712","defensible",396,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0126371414602674,0.0504997091572908,0.802587836389058,276,0.384726442392664,1,0.032847083194166,"physiofeedback_PMC12821712","defensible",397,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0157548030799096,0.0514024731154979,0.759463669712756,276,0.378023783807208,1,0.0416767509209011,"physiofeedback_PMC12821712","defensible",398,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0129919673984345,0.0506602411816431,0.797793566285309,276,0.385949437844523,1,0.0336623560614389,"physiofeedback_PMC12821712","defensible",399,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0162165695983456,0.0515650928147704,0.753396522969414,276,0.379219720701187,1,0.042762991250457,"physiofeedback_PMC12821712","defensible",400,"completers","complete_case","log","pooled","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",401,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",402,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",403,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",404,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",405,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",406,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",407,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",408,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",409,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",410,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",411,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",412,"itt_observed","complete_case","none","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",413,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",414,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",415,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",416,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",417,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",418,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",419,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",420,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",421,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",422,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",423,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",424,"completers","complete_case","none","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",425,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",426,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",427,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",428,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","model",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",429,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","model",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",430,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",431,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",432,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",433,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",434,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",435,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",436,"itt_observed","complete_case","log","armwise","kenward_roger"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",437,"completers","complete_case","log","armwise","kenward_roger"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",438,"completers","complete_case","log","armwise","kenward_roger"
